Annotation Cluster 1	Enrichment Score: 10.89954871785593
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00060:FN3	26	1.2974051896207583	1.600469891156479E-5	CG14964, CG12484, CG14372, DSCAM3, CG34114, HBS, CG17839, UNC-89, STRN-MLCK, TUTL, SEV, TRIM9, CG16857, PTP52F, ROBO, WRAPPER, SNS, ROBO3, SLS, PTP99A, KLG, CG12950, LEA, FAS2, WSCK, NRG	811	64	4824	2.416461159062885	0.003881619919839485	9.718207156158565E-4	0.020696742339276764

Annotation Cluster 2	Enrichment Score: 6.667128967700017
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	311	15.518962075848302	2.398009725078702E-16	PVR, SYT1, CG8086, NHE2, ROR, CG1090, CG15279, MYD88, OR33B, DS, RH50, CNGL, CG4995, 5-HT7, TSP42EG, SANTA-MARIA, TSP42EI, SCGDELTA, TSP42EJ, TSP42EK, CG5853, TSP42EL, CG17646, TRPA1, IRK3, TSP42EN, IRK2, TSP42EO, TSP42EP, CG5621, TSP42EQ, TSP42ER, MGAT2, CG8713, CG10219, CG5002, CG4797, CG9090, DRIP, CG8850, TSP42ED, DESAT1, DESAT2, CG9317, OTK, CALX, ELK, GLURIIE, GLURIIB, AC78C, CG17119, MOODY, TSP29FA, ACE, CG9702, FT, TSP29FB, CG7227, FJ, INE, SUT2, SCB, AC3, PYX, CLUMSY, IR25A, ATPALPHA, EMP, CG5646, UNC-5, CG7970, SC2, CG33110, CG7589, GLURIIA, PGRP-LC, PGRP-LB, CG9717, PGRP-LA, ANT2, SHAKB, CG9444, CG4562, CG5065, EAAT1, NHA1, NHA2, TINC, TEHAO, GR63A, CG12484, PRESTIN, CG14372, CG6512, NACP60E, CG33203, CG10345, SKELETOR, MCTP, GR10A, ROBO, CA-P60A, CG9164, TRP1, NPC1B, PARA, CG32547, VHAPPA1-1, CG3829, CG6282, TYRR, CG17930, FAS2, FAS3, CG12355, CG4822, CG14606, CG14024, UZIP, ADOR, GLUCLALPHA, NMDAR2, SER, CG2736, CG1698, SEV, CG9458, CG3164, CG10226, PGANT4, CG18208, PGANT2, CG42235, SCGBETA, OATP58DC, KCNQ, SH, CG5549, CG5687, CG8925, SK, CG31689, CG9664, CG9663, CYP18A1, FZ2, EYS, CG9657, CG3036, CG13743, UCP4A, CG11898, CTR1B, CG5404, CG4928, KON, RAB3-GEF, TM4SF, GR47A, MDR50, OCTBETA3R, DNAJ-60, CG1208, CG14741, MDR49, FRQ1, SPR, GOL, ASPH, CG3280, RH2, CG7708, EGFR, CG18327, PPK7, OLF413, GABA-B-R2, OCTBETA2R, CG13796, TBH, CG10483, CG13794, CG4301, CG13795, TACE, CG10830, KIRRE, NA, CG1213, TOLL-9, CG16700, CG9413, CG5078, APH-4, CG4607, CG2781, SERT, CG2789, PPK, CG8785, GABA-B-R3, TSP5D, NRV2, WDP, TIPE, CG32091, TSP47F, CG13077, CG13078, DH44-R1, CG42269, GYC32E, OR49B, FUCTA, CG6836, HTL, CG31792, CG1907, ATET, MTT, SMVT, CADN, CG6455, DRL-2, MTHL9, MTH, CG13995, SESB, RHO, NOMPC, BALDSPOT, CAC, RHO-5, SLO, CG6723, CG7255, CG3625, 18W, TUTL, LBM, CG8249, DALLY, TREH, IH, CG31743, CG10864, IF, PTP99A, EAG, MTHL14, CG12290, PPK20, MTHL10, MTHL11, CG15556, CG13937, PTC, CG15553, CG4615, ECT4, CG18173, AC76E, DDR, NRM, PAIN, IAV, CG10440, CG8306, BEAT-IIIA, PHCL, WSCK, CAPAR, NRG, RST, CG4341, CPX, SHAB, CG34114, LERP, CG30340, ELOF, CG7272, CG7888, COMM, PICOT, CG34396, CG1607, CG31100, CG7720, CG12531, PROC-R, DOPECR, TSP96F, NCKX30C, OR59C, CA-ALPHA1T, SOG, CG12950, DRL, TASK6, MDR65, TASK7, CG1139, CG8630, NTR, RDL, ORCT, CA-ALPHA1D, CA-BETA, CG7497, WTRW	745	1382	4786	1.4456686642255654	7.549516567451064E-14	7.549516567451064E-14	2.9976021664879227E-13
GOTERM_CC_FAT	GO:0016021~integral to membrane	304	15.169660678642716	2.33955012350255E-15	PVR, SYT1, CG8086, NHE2, ROR, CG1090, CG15279, OR33B, DS, RH50, CNGL, CG4995, 5-HT7, TSP42EG, SANTA-MARIA, TSP42EI, SCGDELTA, TSP42EJ, TSP42EK, CG5853, TSP42EL, CG17646, TRPA1, IRK3, TSP42EN, IRK2, TSP42EO, TSP42EP, CG5621, TSP42EQ, TSP42ER, MGAT2, CG8713, CG10219, CG5002, CG4797, CG9090, DRIP, CG8850, TSP42ED, DESAT1, DESAT2, CG9317, OTK, CALX, ELK, GLURIIE, GLURIIB, AC78C, CG17119, MOODY, TSP29FA, CG9702, FT, TSP29FB, CG7227, FJ, INE, SUT2, SCB, AC3, PYX, CLUMSY, IR25A, ATPALPHA, EMP, CG5646, UNC-5, CG7970, SC2, CG33110, CG7589, GLURIIA, PGRP-LC, PGRP-LB, CG9717, PGRP-LA, ANT2, SHAKB, CG9444, CG5065, CG4562, EAAT1, NHA1, NHA2, TINC, TEHAO, GR63A, CG12484, PRESTIN, CG14372, CG6512, NACP60E, CG33203, CG10345, SKELETOR, MCTP, GR10A, ROBO, CA-P60A, CG9164, TRP1, NPC1B, PARA, CG32547, VHAPPA1-1, CG3829, CG6282, TYRR, CG17930, FAS2, FAS3, CG12355, CG4822, CG14606, CG14024, UZIP, ADOR, GLUCLALPHA, NMDAR2, SER, CG2736, CG1698, SEV, CG9458, CG3164, CG10226, PGANT4, CG18208, PGANT2, CG42235, SCGBETA, OATP58DC, KCNQ, SH, CG5549, CG5687, CG8925, SK, CG31689, CG9664, CG9663, CYP18A1, FZ2, EYS, CG9657, CG3036, CG13743, UCP4A, CG11898, CTR1B, CG5404, CG4928, KON, RAB3-GEF, TM4SF, GR47A, MDR50, OCTBETA3R, DNAJ-60, CG1208, CG14741, MDR49, SPR, GOL, ASPH, CG3280, RH2, CG7708, EGFR, CG18327, PPK7, OLF413, GABA-B-R2, OCTBETA2R, CG13796, TBH, CG10483, CG13794, CG4301, CG13795, TACE, CG10830, KIRRE, NA, CG1213, TOLL-9, CG16700, CG9413, CG5078, APH-4, CG4607, CG2781, SERT, CG2789, PPK, CG8785, GABA-B-R3, TSP5D, NRV2, WDP, TIPE, CG32091, TSP47F, CG13077, CG13078, DH44-R1, CG42269, GYC32E, OR49B, FUCTA, CG6836, HTL, CG31792, CG1907, ATET, MTT, SMVT, CADN, CG6455, DRL-2, MTHL9, MTH, CG13995, SESB, RHO, NOMPC, BALDSPOT, CAC, RHO-5, SLO, CG6723, CG7255, CG3625, 18W, TUTL, LBM, CG8249, IH, CG31743, CG10864, IF, PTP99A, EAG, MTHL14, CG12290, PPK20, MTHL10, MTHL11, CG15556, CG13937, PTC, CG15553, CG4615, CG18173, AC76E, DDR, NRM, PAIN, IAV, CG10440, CG8306, BEAT-IIIA, PHCL, WSCK, CAPAR, NRG, RST, CG4341, SHAB, CG34114, LERP, CG30340, ELOF, CG7272, CG7888, COMM, PICOT, CG34396, CG1607, CG31100, CG7720, CG12531, PROC-R, DOPECR, TSP96F, NCKX30C, OR59C, CA-ALPHA1T, SOG, CG12950, DRL, TASK6, MDR65, TASK7, CG1139, CG8630, NTR, RDL, ORCT, CA-ALPHA1D, CA-BETA, CG7497, WTRW	745	1360	4786	1.4359889459139359	7.926992395823618E-13	3.963496197911809E-13	3.1752378504279477E-12
SP_PIR_KEYWORDS	transmembrane	240	11.976047904191617	2.3211251654349814E-13	PVR, SYT1, NHE2, ROR, CG1090, CG15279, OR33B, DS, RH50, CNGL, CG4995, 5-HT7, TSP42EG, TSP42EI, TSP42EJ, TSP42EL, TRPA1, IRK3, TSP42EN, TSP42EO, IRK2, CG5621, TSP42ER, CG8713, CG10219, CG5002, CG4797, CG9090, DRIP, CG8850, TSP42ED, DESAT1, DESAT2, OTK, CALX, CG9317, ELK, GLURIIE, GLURIIB, AC78C, CG17119, MOODY, TSP29FA, CG9702, FT, TSP29FB, FJ, INE, SUT2, SCB, AC3, PYX, CLUMSY, IR25A, ATPALPHA, CG5646, UNC-5, CG7589, GLURIIA, PGRP-LC, CG7333, PGRP-LA, ANT2, SHAKB, CG9444, CG5065, NHA1, NHA2, TINC, TEHAO, GR63A, PRESTIN, CG12484, CG14372, NACP60E, SKELETOR, MCTP, GR10A, CA-P60A, CG9164, PARA, CG42342, TYRR, CG17930, FAS2, FAS3, CG14606, UZIP, ADOR, GLUCLALPHA, NMDAR2, CG31183, SER, SEV, CG1698, CG17752, CG18208, PGANT4, PGANT2, CG3168, CG42235, KCNQ, SH, CG5549, CG5687, SK, CYP18A1, FZ2, EYS, CG9657, CG13743, UCP4A, CG4928, RAB3-GEF, TM4SF, GR47A, OCTBETA3R, DNAJ-60, CG1208, CG14741, MDR49, GOL, RH2, CG7708, EGFR, CG18327, PPK7, CG14856, OLF413, GABA-B-R2, OCTBETA2R, CG13796, TBH, CG13794, CG4301, CG13795, TACE, KIRRE, NA, CG1213, CG16700, CG9413, APH-4, CG34357, CG8654, CG4607, SERT, PPK, CG8785, GABA-B-R3, TSP5D, NRV2, WDP, TIPE, TSP47F, DH44-R1, CG42269, GYC32E, OR49B, FUCTA, CG6836, HTL, CG1907, CG6006, MTT, SMVT, ACXD, CG4324, CADN, CG6455, MTHL9, MTH, RHO, SESB, NOMPC, BALDSPOT, CAC, SLO, CG6723, CG7255, 18W, TUTL, LBM, CG8249, IH, IF, PTP99A, EAG, CG10864, MTHL14, PPK20, MTHL10, MTHL11, CG15556, PTC, CG15553, AC76E, NRM, PAIN, CG8306, IAV, BEAT-IIIA, PHCL, WSCK, CAPAR, NRG, RST, CG4341, SHAB, HBS, CG7888, COMM, PICOT, CG34396, CG1607, CG31100, SNS, CG7720, CG12531, PROC-R, TSP96F, NCKX30C, OR59C, CA-ALPHA1T, CG12950, DRL, SOG, CG7084, TASK6, MDR65, CG16727, TASK7, CG1139, CG6356, CG8630, RDL, ORCT, CA-ALPHA1D, CG7497, WTRW	1930	1039	12980	1.5535065103452401	8.03230815193956E-11	4.01615407596978E-11	3.1695757130023594E-10
SP_PIR_KEYWORDS	membrane	254	12.674650698602793	2.5948807412252474E-12	PVR, KLP54D, ROP, SYT1, ROR, CG1090, CYP4E3, CG15279, OR33B, DS, RH50, CNGL, CG4995, CYP12A4, 5-HT7, TSP42EG, COVA, TSP42EI, TSP42EJ, TSP42EL, TRPA1, IRK3, TSP42EN, EX, TSP42EO, IRK2, CYP4D2, CG5621, CYP28A5, TSP42ER, CYP4P2, CG7766, CYP6D2, CG8713, CG10219, CG5002, ND75, CG9090, CYP12B2, DRIP, CG8850, TSP42ED, OTK, CALX, ELK, CG4692, GLURIIE, GLURIIB, CYP9C1, CYP4C3, AC78C, CG17119, MOODY, TSP29FA, ACE, CG9702, FT, TSP29FB, FJ, INE, SUT2, SCB, AC3, PYX, CLUMSY, IR25A, ATPALPHA, CYP9B2, CG5646, UNC-5, CG7589, GLURIIA, PGRP-LC, PGRP-LA, ANT2, SHAKB, CYP4S3, CG5065, TEHAO, GR63A, PRESTIN, CG12484, CG14372, NKD, NACP60E, CYP313B1, SKELETOR, GR10A, CYP28D1, CA-P60A, CG9164, CYP28D2, PARA, CYP312A1, STY, CYP313A3, CG42342, TYRR, CYP313A1, FAS2, FAS3, UZIP, GLUCLALPHA, NMDAR2, CG31183, SER, CYP6G1, CYP6G2, SEV, CG1698, PGANT4, PGANT2, CG42235, CYP4AA1, KCNQ, SH, CG5549, CG5687, SK, CYP18A1, FZ2, EYS, CG9657, CG13743, UCP4A, CG4928, RAB3-GEF, TM4SF, GR47A, OCTBETA3R, DNAJ-60, CG1208, CG14741, FRQ1, MDR49, GOL, RH2, CG7708, CYP9H1, EGFR, CG18327, CYP309A1, PPK7, OLF413, GABA-B-R2, CYP12D1-P, OCTBETA2R, TBH, CG4301, TACE, KIRRE, CYP4AC1, CG1213, CG16700, APH-4, CG34357, CG4607, SERT, BLW, PPK, CG8785, GABA-B-R3, CYP303A1, TSP5D, NRV2, TIPE, CYP4AD1, CYP301A1, TSP47F, PDE6, DH44-R1, GYC32E, OR49B, FUCTA, CG6836, HTL, CG1907, CYP6A18, MTT, SMVT, CADN, ACXD, CG6455, MTHL9, MTH, CYP4AE1, RHO, SESB, RHOL, HH, CAC, MELT, SLO, CG6723, 18W, TUTL, LBM, CYP6T1, CG8249, CYP6T3, DALLY, IH, CG10864, IF, PTP99A, EAG, MTHL14, PPK20, ATPSYN-D, MTHL10, CYP318A1, MTHL11, CG15556, PTC, AC76E, NRM, DOR, PAIN, CG8306, BEAT-IIIA, PHCL, WSCK, CAPAR, NRG, RST, CG4341, CYP4D14, CPR, CPX, SHAB, CG34114, HBS, CG7888, COMM, PICOT, CG34396, SNS, CG7720, TSP96F, NCKX30C, CYP12E1, OR59C, OSCP, CG12950, DRL, SOG, TASK6, MDR65, TASK7, CG1139, RDL, ORCT, CA-ALPHA1D, TEN-A	1930	1139	12980	1.4997793719606782	8.978437993079069E-10	2.244608943158255E-10	3.542954818414046E-9
GOTERM_CC_FAT	GO:0005886~plasma membrane	184	9.181636726546905	1.394374759257897E-10	PVR, KLP54D, SYT1, CG4928, SYT4, VN, ROR, TM4SF, CG15279, GR47A, OCTBETA3R, OR33B, ANK2, DS, BBG, MDR49, SPR, ROBO3, HEXO1, IMPE3, EGFR, 5-HT7, RET, SANTA-MARIA, SCGDELTA, EX, CG5621, P130CAS, CG7766, OCTBETA2R, CG13796, CG13794, MICAL, CG13795, CG10830, KIRRE, KEK2, SHOT, CG8850, HIW, CALX, OTK, GP150, APH-4, ELK, GLURIIE, SERT, CORA, GLURIIB, MOODY, ACE, ALPHA-CATENIN-RELATED, FT, CG7227, FJ, NRV2, WDP, TIPE, INE, SCB, PDE6, KLG, DH44-R1, GYC32E, OR49B, FUCTA, CLUMSY, ATPALPHA, CG6836, IR25A, TKV, EMP, HTL, CG11320, MTT, TSP, CADN, CG7589, GLURIIA, DRL-2, MTHL9, PGRP-LC, PGRP-LB, MTH, PGRP-LA, SHAKB, RHO, HH, RHOL, EAAT1, EAAT2, TINC, TEHAO, GR63A, KST, CG12484, CAC, MELT, NKD, NACP60E, BETA-SPEC, CG10345, SLO, 18W, GR10A, MSBP, LBM, ROBO, STNB, CAT, NRX-1, DALLY, TREH, IH, PROS, NPC1B, PTP99A, EAG, IF, PARA, MTHL14, MTHL10, IN, MTHL11, L(2)08717, CG3829, STY, TYRR, PTC, AC76E, FAS2, FAS3, NRM, WIT, DOR, CG32068, CG10440, ROLS, PHCL, WSCK, CAPAR, NRG, RST, L(2)01289, BY, UZIP, SHAB, GLUCLALPHA, HBS, NMDAR2, AMPH, SER, CG2736, SEV, COMM, CG1698, SYN2, SNS, WRAPPER, SCGBETA, FUSL, ZASP52, SH, KCNQ, OR59C, CG5549, OSCP, SPRT, DRL, SOG, MDR65, ACTN, LEA, FBL, FZ2, SCGALPHA, EYS, RDL, CA-ALPHA1D, CTR1B, CA-BETA, TEN-A, FATP, SHROOM	745	781	4786	1.5135027369832172	4.740873582598226E-8	1.5802912201046126E-8	1.8988368655215027E-7
UP_SEQ_FEATURE	disulfide bond	72	3.592814371257485	1.902378084862443E-9	ILP6, CG17633, VN, ROR, SHF, IM1, TUTL, SLI, AMY-P, RH2, SLS, PRM, MTHL14, 5-HT7, JON99CI, MTHL10, MTHL11, OLF413, TYRR, NETA, NETB, CG30031, HIG, EST-6, TBH, FAS2, TACE, FAS3, TIMP, ZETATRY, CAPAR, NRG, RST, IOTATRY, OTK, APH-4, OBP99B, EPSILONTRY, THETATRY, PXN, MOODY, SER, CG25C, ACE, FT, DPP, PPN, NRV2, PGANT4, PGANT2, ANCE, GBB, SCA, GYC32E, HTL, OBP57B, SELR, UNC-5, FZ2, EYS, IDGF4, RDL, IDGF2, CADN, GLT, IDGF3, ALPHATRY, MTHL9, PGRP-LC, PGRP-LB, MTH, PGRP-LA	419	258	2975	1.9814619526003217	2.305679519976067E-6	1.1528404244565138E-6	3.079322008492369E-6
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	101	5.039920159680639	3.403974831049477E-9	CG4928, VN, ROR, SHF, VANIN-LIKE, WNT2, OCTBETA3R, DS, MDR49, RH2, EGFR, TRPA1, OLF413, NETA, NETB, HIG, OCTBETA2R, TBH, TACE, CDASE, OTK, APH-4, SERT, PXN, CG17119, CG25C, ACE, FT, PPN, NRV2, FJ, INE, TIPE, ANCE, SCB, SCA, PYX, GYC32E, CG6836, FUCTA, TSL, HTL, UNC-5, CADN, GLT, MTHL9, PGRP-LC, MTH, CG3556, PGRP-LB, PGRP-LA, CAC, NACP60E, SKELETOR, GR10A, SLI, CG9164, TREH, DALLY, PTP99A, EAG, IF, PARA, CG32750, MTHL14, MTHL10, MTHL11, PTC, TYRR, AC76E, EST-6, FAS2, FAS3, WSCK, CAPAR, CG4341, RST, NRG, UZIP, SHAB, LIP1, SER, DPP, SEV, PGANT4, GBB, NCKX30C, SH, SOG, DRL, MDR65, LIP3, FZ2, LSP2, EYS, IDGF4, RDL, IDGF2, IDGF3, ORCT, CA-ALPHA1D	419	419	2975	1.7115133771167856	4.1256090509422805E-6	1.0314038584313678E-6	5.509911527035172E-6
SP_PIR_KEYWORDS	disulfide bond	74	3.6926147704590817	5.38250140489808E-8	ILP6, CG17633, VN, ROR, SHF, IM1, TUTL, SLI, AMY-P, RH2, SLS, PRM, IF, MTHL14, 5-HT7, JON99CI, MTHL10, MTHL11, OLF413, TYRR, NETA, NETB, CG30031, HIG, EST-6, TBH, FAS2, TACE, FAS3, TIMP, ZETATRY, CAPAR, NRG, RST, IOTATRY, OTK, APH-4, OBP99B, EPSILONTRY, THETATRY, PXN, MOODY, SER, CG25C, ACE, FT, DPP, PPN, NRV2, PGANT4, PGANT2, ANCE, GBB, SCB, SCA, GYC32E, HTL, OBP57B, SELR, UNC-5, FZ2, EYS, IDGF4, RDL, IDGF2, CADN, GLT, IDGF3, ALPHATRY, MTHL9, PGRP-LC, PGRP-LB, MTH, PGRP-LA	1930	265	12980	1.8780330433082415	1.862328193025231E-5	1.8623438003961823E-6	7.348951005514692E-5
GOTERM_CC_FAT	GO:0044459~plasma membrane part	102	5.089820359281437	1.8893125277333984E-7	KLP54D, SYT1, CG15279, DS, MDR49, EGFR, 5-HT7, SANTA-MARIA, SCGDELTA, EX, CG5621, P130CAS, CG7766, CG13796, CG13794, CG13795, CG10830, KIRRE, SHOT, CG8850, ELK, APH-4, GLURIIE, SERT, CORA, GLURIIB, ACE, FT, ALPHA-CATENIN-RELATED, CG7227, NRV2, INE, TIPE, SCB, PDE6, KLG, GYC32E, ATPALPHA, IR25A, CLUMSY, EMP, TSP, CG7589, CADN, GLURIIA, DRL-2, PGRP-LC, PGRP-LB, PGRP-LA, RHO, SHAKB, RHOL, HH, KST, CAC, MELT, NACP60E, BETA-SPEC, SLO, CG10345, LBM, ROBO, STNB, TREH, DALLY, EAG, IF, PARA, CG3829, STY, PTC, TYRR, FAS3, DOR, CG10440, ROLS, PHCL, CAPAR, NRG, BY, SHAB, GLUCLALPHA, NMDAR2, SER, CG2736, CG1698, SYN2, WRAPPER, SCGBETA, ZASP52, KCNQ, SH, CG5549, SPRT, DRL, MDR65, ACTN, SCGALPHA, RDL, CA-ALPHA1D, CA-BETA, SHROOM	745	405	4786	1.6179368630375341	6.423456887616474E-5	1.2847243874292147E-5	2.5728322715634633E-4
